"","gene_id","gene_biotype.x","gene_name"
"46264","ENSG00000176845","protein_coding","METRNL"
"46265","ENSG00000176853","protein_coding","FAM91A1"
"46266","ENSG00000176871","protein_coding","WSB2"
"46267","ENSG00000176884","protein_coding","GRIN1"
"46268","ENSG00000176887","protein_coding","SOX11"
"46269","ENSG00000176890","protein_coding","TYMS"
"46270","ENSG00000176893","protein_coding","OR51G2"
"46271","ENSG00000176894","protein_coding","PXMP2"
"46272","ENSG00000176895","protein_coding","OR51A7"
"46273","ENSG00000176896","protein_coding","TCEANC"
"46274","ENSG00000176900","protein_coding","OR51T1"
"46275","ENSG00000176903","protein_coding","PNMA1"
"46276","ENSG00000176907","protein_coding","TCIM"
"46277","ENSG00000176909","protein_coding","MAMSTR"
"46278","ENSG00000176915","protein_coding","ANKLE2"
"46279","ENSG00000176919","protein_coding","C8G"
"46280","ENSG00000176920","protein_coding","FUT2"
"46281","ENSG00000176922","protein_coding","OR51S1"
"46282","ENSG00000176925","protein_coding","OR51F2"
"46283","ENSG00000176927","protein_coding","EFCAB5"
"46284","ENSG00000176928","protein_coding","GCNT4"
"46285","ENSG00000176945","protein_coding","MUC20"
"46286","ENSG00000176946","protein_coding","THAP4"
"46287","ENSG00000176953","protein_coding","NFATC2IP"
"46288","ENSG00000176956","protein_coding","LY6H"
"46289","ENSG00000176971","protein_coding","FIBIN"
"46290","ENSG00000176973","protein_coding","FAM89B"
"46291","ENSG00000176974","protein_coding","SHMT1"
"46292","ENSG00000176978","protein_coding","DPP7"
"46293","ENSG00000176979","protein_coding","TRIM60"
"46294","ENSG00000176986","protein_coding","SEC24C"
"46295","ENSG00000176988","protein_coding","FMR1NB"
"46296","ENSG00000176994","protein_coding","SMCR8"
"46297","ENSG00000177000","protein_coding","MTHFR"
"46298","ENSG00000177023","protein_coding","DEFB104B"
"46299","ENSG00000177025","protein_coding","C19orf18"
"46300","ENSG00000177030","protein_coding","DEAF1"
"46301","ENSG00000177034","protein_coding","MTX3"
"46302","ENSG00000177042","protein_coding","TMEM80"
"46303","ENSG00000177045","protein_coding","SIX5"
"46304","ENSG00000177047","protein_coding","IFNW1"
"46305","ENSG00000177051","protein_coding","FBXO46"
"46306","ENSG00000177054","protein_coding","ZDHHC13"
"46307","ENSG00000177058","protein_coding","SLC38A9"
"46308","ENSG00000177076","protein_coding","ACER2"
"46309","ENSG00000177082","protein_coding","WDR73"
"46310","ENSG00000177084","protein_coding","POLE"
"46311","ENSG00000177096","protein_coding","PHETA2"
"46312","ENSG00000177098","protein_coding","SCN4B"
"46313","ENSG00000177103","protein_coding","DSCAML1"
"46314","ENSG00000177105","protein_coding","RHOG"
"46315","ENSG00000177106","protein_coding","EPS8L2"
"46316","ENSG00000177108","protein_coding","ZDHHC22"
"46317","ENSG00000177119","protein_coding","ANO6"
"46318","ENSG00000177125","protein_coding","ZBTB34"
"46319","ENSG00000177138","protein_coding","FAM9B"
"46320","ENSG00000177143","protein_coding","CETN1"
"46321","ENSG00000177144","protein_coding","NUDT4B"
"46322","ENSG00000177150","protein_coding","FAM210A"
"46323","ENSG00000177151","protein_coding","OR2T35"
"46324","ENSG00000177156","protein_coding","TALDO1"
"46325","ENSG00000177169","protein_coding","ULK1"
"46326","ENSG00000177174","protein_coding","OR14C36"
"46327","ENSG00000177181","protein_coding","RIMKLA"
"46328","ENSG00000177182","protein_coding","CLVS1"
"46329","ENSG00000177186","protein_coding","OR2M7"
"46330","ENSG00000177189","protein_coding","RPS6KA3"
"46331","ENSG00000177191","protein_coding","B3GNT8"
"46332","ENSG00000177192","protein_coding","PUS1"
"46333","ENSG00000177200","protein_coding","CHD9"
"46334","ENSG00000177201","protein_coding","OR2T12"
"46335","ENSG00000177202","protein_coding","SPACA4"
"46336","ENSG00000177212","protein_coding","OR2T33"
"46337","ENSG00000177225","protein_coding","GATD1"
"46338","ENSG00000177238","protein_coding","TRIM72"
"46339","ENSG00000177239","protein_coding","MAN1B1"
"46340","ENSG00000177243","protein_coding","DEFB103B"
"46341","ENSG00000177257","protein_coding","DEFB4B"
"46342","ENSG00000177272","protein_coding","KCNA3"
"46343","ENSG00000177275","protein_coding","OR2AJ1"
"46344","ENSG00000177283","protein_coding","FZD8"
"46345","ENSG00000177291","protein_coding","GJD4"
"46346","ENSG00000177294","protein_coding","FBXO39"
"46347","ENSG00000177300","protein_coding","CLDN22"
"46348","ENSG00000177301","protein_coding","KCNA2"
"46349","ENSG00000177302","protein_coding","TOP3A"
"46350","ENSG00000177303","protein_coding","CASKIN2"
"46351","ENSG00000177311","protein_coding","ZBTB38"
"46352","ENSG00000177324","protein_coding","BEND2"
"46353","ENSG00000177352","protein_coding","CCDC71"
"46354","ENSG00000177354","protein_coding","C10orf71"
"46355","ENSG00000177363","protein_coding","LRRN4CL"
"46356","ENSG00000177370","protein_coding","TIMM22"
"46357","ENSG00000177374","protein_coding","HIC1"
"46358","ENSG00000177380","protein_coding","PPFIA3"
"46359","ENSG00000177383","protein_coding","MAGEF1"
"46360","ENSG00000177398","protein_coding","UMODL1"
"46361","ENSG00000177409","protein_coding","SAMD9L"
"46362","ENSG00000177414","protein_coding","UBE2U"
"46363","ENSG00000177425","protein_coding","PAWR"
"46364","ENSG00000177426","protein_coding","TGIF1"
"46365","ENSG00000177427","protein_coding","MIEF2"
"46366","ENSG00000177432","protein_coding","NAP1L5"
"46367","ENSG00000177453","protein_coding","NIM1K"
"46368","ENSG00000177455","protein_coding","CD19"
"46369","ENSG00000177459","protein_coding","ERICH5"
"46370","ENSG00000177462","protein_coding","OR2T8"
"46371","ENSG00000177463","protein_coding","NR2C2"
"46372","ENSG00000177464","protein_coding","GPR4"
"46373","ENSG00000177465","protein_coding","ACOT4"
"46374","ENSG00000177468","protein_coding","OLIG3"
"46375","ENSG00000177469","protein_coding","CAVIN1"
"46376","ENSG00000177476","protein_coding","OR2G3"
"46377","ENSG00000177479","protein_coding","ARIH2"
"46378","ENSG00000177483","protein_coding","RBM44"
"46379","ENSG00000177485","protein_coding","ZBTB33"
"46380","ENSG00000177489","protein_coding","OR2G2"
"46381","ENSG00000177494","protein_coding","ZBED2"
"46382","ENSG00000177504","protein_coding","VCX2"
"46383","ENSG00000177508","protein_coding","IRX3"
"46384","ENSG00000177511","protein_coding","ST8SIA3"
"46385","ENSG00000177519","protein_coding","RPRM"
"46386","ENSG00000177535","protein_coding","OR2B11"
"46387","ENSG00000177542","protein_coding","SLC25A22"
"46388","ENSG00000177548","protein_coding","RABEP2"
"46389","ENSG00000177551","protein_coding","NHLH2"
"46390","ENSG00000177556","protein_coding","ATOX1"
"46391","ENSG00000177558","protein_coding","FAM187B"
"46392","ENSG00000177565","protein_coding","TBL1XR1"
"46393","ENSG00000177570","protein_coding","SAMD12"
"46394","ENSG00000177575","protein_coding","CD163"
"46395","ENSG00000177576","protein_coding","C18orf32"
"46396","ENSG00000177595","protein_coding","PIDD1"
"46397","ENSG00000177599","protein_coding","ZNF491"
"46398","ENSG00000177600","protein_coding","RPLP2"
"46399","ENSG00000177602","protein_coding","HASPIN"
"46400","ENSG00000177606","protein_coding","JUN"
"46401","ENSG00000177613","protein_coding","CSTF2T"
"46402","ENSG00000177614","protein_coding","PGBD5"
"46403","ENSG00000177627","protein_coding","C12orf54"
"46404","ENSG00000177628","protein_coding","GBA"
"46405","ENSG00000177646","protein_coding","ACAD9"
"46406","ENSG00000177663","protein_coding","IL17RA"
"46407","ENSG00000177666","protein_coding","PNPLA2"
"46408","ENSG00000177669","protein_coding","MBOAT4"
"46409","ENSG00000177673","protein_coding","TEX44"
"46410","ENSG00000177674","protein_coding","AGTRAP"
"46411","ENSG00000177675","protein_coding","CD163L1"
"46412","ENSG00000177679","protein_coding","SRRM3"
"46413","ENSG00000177683","protein_coding","THAP5"
"46414","ENSG00000177684","protein_coding","DEFB114"
"46415","ENSG00000177685","protein_coding","CRACR2B"
"46416","ENSG00000177688","protein_coding","SUMO4"
"46417","ENSG00000177689","protein_coding","MAGEB10"
"46418","ENSG00000177692","protein_coding","DNAJC28"
"46419","ENSG00000177693","protein_coding","OR4F4"
"46420","ENSG00000177694","protein_coding","NAALADL2"
"46421","ENSG00000177697","protein_coding","CD151"
"46422","ENSG00000177700","protein_coding","POLR2L"
"46423","ENSG00000177706","protein_coding","FAM20C"
"46424","ENSG00000177707","protein_coding","NECTIN3"
"46425","ENSG00000177710","protein_coding","SLC35G5"
"46426","ENSG00000177721","protein_coding","ANXA2R"
"46427","ENSG00000177728","protein_coding","TMEM94"
"46428","ENSG00000177731","protein_coding","FLII"
"46429","ENSG00000177732","protein_coding","SOX12"
"46430","ENSG00000177733","protein_coding","HNRNPA0"
"46431","ENSG00000177752","protein_coding","YIPF7"
"46432","ENSG00000177791","protein_coding","MYOZ1"
"46433","ENSG00000177807","protein_coding","KCNJ10"
"46434","ENSG00000177830","protein_coding","CHID1"
"46435","ENSG00000177839","protein_coding","PCDHB9"
"46436","ENSG00000177842","protein_coding","ZNF620"
"46437","ENSG00000177853","protein_coding","ZNF518A"
"46438","ENSG00000177854","protein_coding","TMEM187"
"46439","ENSG00000177868","protein_coding","SVBP"
"46440","ENSG00000177873","protein_coding","ZNF619"
"46441","ENSG00000177875","protein_coding","CCDC184"
"46442","ENSG00000177879","protein_coding","AP3S1"
"46443","ENSG00000177885","protein_coding","GRB2"
"46444","ENSG00000177888","protein_coding","ZBTB41"
"46445","ENSG00000177889","protein_coding","UBE2N"
"46446","ENSG00000177910","protein_coding","SPATA31C2"
"46447","ENSG00000177917","protein_coding","ARL6IP6"
"46448","ENSG00000177932","protein_coding","ZNF354C"
"46449","ENSG00000177938","protein_coding","CAPZA3"
"46450","ENSG00000177943","protein_coding","MAMDC4"
"46451","ENSG00000177947","protein_coding","ODF3"
"46452","ENSG00000177951","protein_coding","BET1L"
"46453","ENSG00000177954","protein_coding","RPS27"
"46454","ENSG00000177963","protein_coding","RIC8A"
"46455","ENSG00000177971","protein_coding","IMP3"
"46456","ENSG00000177981","protein_coding","ASB8"
"46457","ENSG00000177984","protein_coding","LCN15"
"46458","ENSG00000177989","protein_coding","ODF3B"
"46459","ENSG00000177990","protein_coding","DPY19L2"
"46460","ENSG00000177992","protein_coding","SPATA31E1"
"46461","ENSG00000177994","protein_coding","C2orf73"
"46462","ENSG00000178015","protein_coding","GPR150"
"46463","ENSG00000178021","protein_coding","TSPYL6"
"46464","ENSG00000178026","protein_coding","LRRC75B"
"46465","ENSG00000178028","protein_coding","DMAP1"
"46466","ENSG00000178031","protein_coding","ADAMTSL1"
"46467","ENSG00000178033","protein_coding","CALHM5"
"46468","ENSG00000178035","protein_coding","IMPDH2"
"46469","ENSG00000178038","protein_coding","ALS2CL"
"46470","ENSG00000178053","protein_coding","MLF1"
"46471","ENSG00000178057","protein_coding","NDUFAF3"
"46472","ENSG00000178074","protein_coding","C2orf69"
"46473","ENSG00000178075","protein_coding","GRAMD1C"
"46474","ENSG00000178078","protein_coding","STAP2"
"46475","ENSG00000178084","protein_coding","HTR3C"
"46476","ENSG00000178093","protein_coding","TSSK6"
"46477","ENSG00000178096","protein_coding","BOLA1"
"46478","ENSG00000178104","protein_coding","PDE4DIP"
"46479","ENSG00000178105","protein_coding","DDX10"
"46480","ENSG00000178115","protein_coding","GOLGA8Q"
"46481","ENSG00000178125","protein_coding","PPP1R42"
"46482","ENSG00000178127","protein_coding","NDUFV2"
"46483","ENSG00000178149","protein_coding","DALRD3"
"46484","ENSG00000178150","protein_coding","ZNF114"
"46485","ENSG00000178163","protein_coding","ZNF518B"
"46486","ENSG00000178171","protein_coding","AMER3"
"46487","ENSG00000178172","protein_coding","SPINK6"
"46488","ENSG00000178175","protein_coding","ZNF366"
"46489","ENSG00000178177","protein_coding","LCORL"
"46490","ENSG00000178184","protein_coding","PARD6G"
"46491","ENSG00000178187","protein_coding","ZNF454"
"46492","ENSG00000178188","protein_coding","SH2B1"
"46493","ENSG00000178199","protein_coding","ZC3H12D"
"46494","ENSG00000178201","protein_coding","VN1R1"
"46495","ENSG00000178202","protein_coding","POGLUT3"
"46496","ENSG00000178209","protein_coding","PLEC"
"46497","ENSG00000178217","protein_coding","SH2D4B"
"46498","ENSG00000178222","protein_coding","RNF212"
"46499","ENSG00000178226","protein_coding","PRSS36"
"46500","ENSG00000178229","protein_coding","ZNF543"
"46501","ENSG00000178233","protein_coding","TMEM151B"
"46502","ENSG00000178234","protein_coding","GALNT11"
"46503","ENSG00000178235","protein_coding","SLITRK1"
"46504","ENSG00000178252","protein_coding","WDR6"
"46505","ENSG00000178257","protein_coding","PRM3"
"46506","ENSG00000178279","protein_coding","TNP2"
"46507","ENSG00000178287","protein_coding","SPAG11A"
"46508","ENSG00000178295","protein_coding","GEN1"
"46509","ENSG00000178297","protein_coding","TMPRSS9"
"46510","ENSG00000178301","protein_coding","AQP11"
"46511","ENSG00000178307","protein_coding","TMEM11"
"46512","ENSG00000178338","protein_coding","ZNF354B"
"46513","ENSG00000178342","protein_coding","KCNG2"
"46514","ENSG00000178343","protein_coding","SHISA3"
"46515","ENSG00000178358","protein_coding","OR2D3"
"46516","ENSG00000178363","protein_coding","CALML3"
"46517","ENSG00000178372","protein_coding","CALML5"
"46518","ENSG00000178381","protein_coding","ZFAND2A"
"46519","ENSG00000178385","protein_coding","PLEKHM3"
"46520","ENSG00000178386","protein_coding","ZNF223"
"46521","ENSG00000178394","protein_coding","HTR1A"
"46522","ENSG00000178395","protein_coding","CCDC185"
"46523","ENSG00000178397","protein_coding","FAM220A"
"46524","ENSG00000178401","protein_coding","DNAJC22"
"46525","ENSG00000178403","protein_coding","NEUROG2"
"46526","ENSG00000178404","protein_coding","CEP295NL"
"46527","ENSG00000178409","protein_coding","BEND3"
"46528","ENSG00000178425","protein_coding","NT5DC1"
"46529","ENSG00000178440","protein_coding","TIMM23B-AGAP6"
"46530","ENSG00000178445","protein_coding","GLDC"
"46531","ENSG00000178449","protein_coding","COX14"
"46532","ENSG00000178460","protein_coding","MCMDC2"
"46533","ENSG00000178462","protein_coding","TUBAL3"
"46534","ENSG00000178467","protein_coding","P4HTM"
"46535","ENSG00000178473","protein_coding","UCN3"
"46536","ENSG00000178498","protein_coding","DTX3"
"46537","ENSG00000178502","protein_coding","KLHL11"
"46538","ENSG00000178522","protein_coding","AMBN"
"46539","ENSG00000178531","protein_coding","CTXN1"
"46540","ENSG00000178537","protein_coding","SLC25A20"
"46541","ENSG00000178538","protein_coding","CA8"
"46542","ENSG00000178562","protein_coding","CD28"
"46543","ENSG00000178567","protein_coding","EPM2AIP1"
"46544","ENSG00000178568","protein_coding","ERBB4"
"46545","ENSG00000178573","protein_coding","MAF"
"46546","ENSG00000178585","protein_coding","CTNNBIP1"
"46547","ENSG00000178586","protein_coding","OR6B3"
"46548","ENSG00000178591","protein_coding","DEFB125"
"46549","ENSG00000178597","protein_coding","PSAPL1"
"46550","ENSG00000178602","protein_coding","OTOS"
"46551","ENSG00000178605","protein_coding","GTPBP6"
"46552","ENSG00000178607","protein_coding","ERN1"
"46553","ENSG00000178623","protein_coding","GPR35"
"46554","ENSG00000178645","protein_coding","C10orf53"
"46555","ENSG00000178662","protein_coding","CSRNP3"
"46556","ENSG00000178665","protein_coding","ZNF713"
"46557","ENSG00000178685","protein_coding","PARP10"
"46558","ENSG00000178690","protein_coding","DYNAP"
"46559","ENSG00000178691","protein_coding","SUZ12"
"46560","ENSG00000178694","protein_coding","NSUN3"
"46561","ENSG00000178695","protein_coding","KCTD12"
"46562","ENSG00000178700","protein_coding","DHFR2"
"46563","ENSG00000178718","protein_coding","RPP25"
"46564","ENSG00000178719","protein_coding","GRINA"
"46565","ENSG00000178726","protein_coding","THBD"
"46566","ENSG00000178732","protein_coding","GP5"
"46567","ENSG00000178741","protein_coding","COX5A"
"46568","ENSG00000178750","protein_coding","STX19"
"46569","ENSG00000178752","protein_coding","ERFE"
"46570","ENSG00000178761","protein_coding","FAM219B"
"46571","ENSG00000178764","protein_coding","ZHX2"
"46572","ENSG00000178772","protein_coding","CPN2"
"46573","ENSG00000178773","protein_coding","CPNE7"
"46574","ENSG00000178776","protein_coding","C5orf46"
"46575","ENSG00000178789","protein_coding","CD300LB"
"46576","ENSG00000178795","protein_coding","GDPD4"
"46577","ENSG00000178796","protein_coding","RIIAD1"
"46578","ENSG00000178802","protein_coding","MPI"
"46579","ENSG00000178804","protein_coding","H1-8"
"46580","ENSG00000178809","protein_coding","TRIM73"
"46581","ENSG00000178814","protein_coding","OPLAH"
"46582","ENSG00000178821","protein_coding","TMEM52"
"46583","ENSG00000178826","protein_coding","TMEM139"
"46584","ENSG00000178828","protein_coding","RNF186"
"46585","ENSG00000178852","protein_coding","EFCAB13"
"46586","ENSG00000178860","protein_coding","MSC"
"46587","ENSG00000178878","protein_coding","APOLD1"
"46588","ENSG00000178882","protein_coding","RFLNA"
"46589","ENSG00000178896","protein_coding","EXOSC4"
"46590","ENSG00000178904","protein_coding","DPY19L3"
"46591","ENSG00000178913","protein_coding","TAF7"
"46592","ENSG00000178917","protein_coding","ZNF852"
"46593","ENSG00000178919","protein_coding","FOXE1"
"46594","ENSG00000178921","protein_coding","PFAS"
"46595","ENSG00000178922","protein_coding","HYI"
"46596","ENSG00000178927","protein_coding","CYBC1"
"46597","ENSG00000178928","protein_coding","TPRX1"
"46598","ENSG00000178934","protein_coding","LGALS7B"
"46599","ENSG00000178935","protein_coding","ZNF552"
"46600","ENSG00000178947","protein_coding","SMIM10L2A"
"46601","ENSG00000178950","protein_coding","GAK"
"46602","ENSG00000178951","protein_coding","ZBTB7A"
"46603","ENSG00000178952","protein_coding","TUFM"
"46604","ENSG00000178965","protein_coding","ERICH3"
"46605","ENSG00000178966","protein_coding","RMI1"
"46606","ENSG00000178971","protein_coding","CTC1"
"46607","ENSG00000178974","protein_coding","FBXO34"
"46608","ENSG00000178980","protein_coding","SELENOW"
"46609","ENSG00000178982","protein_coding","EIF3K"
"46610","ENSG00000178988","protein_coding","MRFAP1L1"
"46611","ENSG00000178996","protein_coding","SNX18"
"46612","ENSG00000178997","protein_coding","EXD1"
"46613","ENSG00000178999","protein_coding","AURKB"
"46614","ENSG00000179002","protein_coding","TAS1R2"
"46615","ENSG00000179008","protein_coding","C14orf39"
"46616","ENSG00000179010","protein_coding","MRFAP1"
"46617","ENSG00000179021","protein_coding","C3orf38"
"46618","ENSG00000179023","protein_coding","KLHDC7A"
"46619","ENSG00000179029","protein_coding","TMEM107"
"46620","ENSG00000179041","protein_coding","RRS1"
"46621","ENSG00000179044","protein_coding","EXOC3L1"
"46622","ENSG00000179046","protein_coding","TRIML2"
"46623","ENSG00000179051","protein_coding","RCC2"
"46624","ENSG00000179055","protein_coding","OR13D1"
"46625","ENSG00000179057","protein_coding","IGSF22"
"46626","ENSG00000179058","protein_coding","C9orf50"
"46627","ENSG00000179059","protein_coding","ZFP42"
"46628","ENSG00000179071","protein_coding","CCDC89"
"46629","ENSG00000179083","protein_coding","FAM133A"
"46630","ENSG00000179085","protein_coding","DPM3"
"46631","ENSG00000179088","protein_coding","C12orf42"
"46632","ENSG00000179091","protein_coding","CYC1"
"46633","ENSG00000179094","protein_coding","PER1"
"46634","ENSG00000179097","protein_coding","HTR1F"
"46635","ENSG00000179104","protein_coding","TMTC2"
"46636","ENSG00000179111","protein_coding","HES7"
"46637","ENSG00000179115","protein_coding","FARSA"
"46638","ENSG00000179119","protein_coding","SPTY2D1"
"46639","ENSG00000179133","protein_coding","C10orf67"
"46640","ENSG00000179134","protein_coding","SAMD4B"
"46641","ENSG00000179142","protein_coding","CYP11B2"
"46642","ENSG00000179144","protein_coding","GIMAP7"
"46643","ENSG00000179148","protein_coding","ALOXE3"
"46644","ENSG00000179151","protein_coding","EDC3"
"46645","ENSG00000179152","protein_coding","TCAIM"
"46646","ENSG00000179163","protein_coding","FUCA1"
"46647","ENSG00000179165","protein_coding","PXT1"
"46648","ENSG00000179168","protein_coding","GGN"
"46649","ENSG00000179172","protein_coding","HNRNPCL1"
"46650","ENSG00000179178","protein_coding","TMEM125"
"46651","ENSG00000179195","protein_coding","ZNF664"
"46652","ENSG00000179213","protein_coding","SIGLECL1"
"46653","ENSG00000179218","protein_coding","CALR"
"46654","ENSG00000179222","protein_coding","MAGED1"
"46655","ENSG00000179240","protein_coding","GVQW3"
"46656","ENSG00000179241","protein_coding","LDLRAD3"
"46657","ENSG00000179242","protein_coding","CDH4"
"46658","ENSG00000179256","protein_coding","SMCO3"
"46659","ENSG00000179262","protein_coding","RAD23A"
"46660","ENSG00000179270","protein_coding","PCARE"
"46661","ENSG00000179271","protein_coding","GADD45GIP1"
"46662","ENSG00000179284","protein_coding","DAND5"
"46663","ENSG00000179292","protein_coding","TMEM151A"
"46664","ENSG00000179295","protein_coding","PTPN11"
"46665","ENSG00000179299","protein_coding","NSUN7"
"46666","ENSG00000179300","protein_coding","RTL3"
"46667","ENSG00000179304","protein_coding","FAM156B"
"46668","ENSG00000179314","protein_coding","WSCD1"
"46669","ENSG00000179331","protein_coding","RAB39A"
"46670","ENSG00000179335","protein_coding","CLK3"
"46671","ENSG00000179344","protein_coding","HLA-DQB1"
"46672","ENSG00000179348","protein_coding","GATA2"
"46673","ENSG00000179361","protein_coding","ARID3B"
"46674","ENSG00000179363","protein_coding","TMEM31"
"46675","ENSG00000179364","protein_coding","PACS2"
"46676","ENSG00000179387","protein_coding","ELMOD2"
"46677","ENSG00000179388","protein_coding","EGR3"
"46678","ENSG00000179397","protein_coding","CATSPERE"
"46679","ENSG00000179399","protein_coding","GPC5"
"46680","ENSG00000179403","protein_coding","VWA1"
"46681","ENSG00000179407","protein_coding","DNAJB8"
"46682","ENSG00000179409","protein_coding","GEMIN4"
"46683","ENSG00000179412","protein_coding","HNRNPCL4"
"46684","ENSG00000179431","protein_coding","FJX1"
"46685","ENSG00000179454","protein_coding","KLHL28"
"46686","ENSG00000179455","protein_coding","MKRN3"
"46687","ENSG00000179456","protein_coding","ZBTB18"
"46688","ENSG00000179468","protein_coding","OR9A2"
"46689","ENSG00000179476","protein_coding","C14orf28"
"46690","ENSG00000179477","protein_coding","ALOX12B"
"46691","ENSG00000179520","protein_coding","SLC17A8"
"46692","ENSG00000179526","protein_coding","SHARPIN"
"46693","ENSG00000179528","protein_coding","LBX2"
"46694","ENSG00000179532","protein_coding","DNHD1"
"46695","ENSG00000179542","protein_coding","SLITRK4"
"46696","ENSG00000179546","protein_coding","HTR1D"
"46697","ENSG00000179562","protein_coding","GCC1"
"46698","ENSG00000179564","protein_coding","LSMEM2"
"46699","ENSG00000179580","protein_coding","RNF151"
"46700","ENSG00000179583","protein_coding","CIITA"
"46701","ENSG00000179588","protein_coding","ZFPM1"
"46702","ENSG00000179593","protein_coding","ALOX15B"
"46703","ENSG00000179598","protein_coding","PLD6"
"46704","ENSG00000179600","protein_coding","GPHB5"
"46705","ENSG00000179603","protein_coding","GRM8"
"46706","ENSG00000179604","protein_coding","CDC42EP4"
"46707","ENSG00000179615","protein_coding","OR2AP1"
"46708","ENSG00000179626","protein_coding","OR6C4"
"46709","ENSG00000179627","protein_coding","ZBTB42"
"46710","ENSG00000179630","protein_coding","LACC1"
"46711","ENSG00000179632","protein_coding","MAF1"
"46712","ENSG00000179636","protein_coding","TPPP2"
"46713","ENSG00000179639","protein_coding","FCER1A"
"46714","ENSG00000179673","protein_coding","RPRML"
"46715","ENSG00000179674","protein_coding","ARL14"
"46716","ENSG00000179695","protein_coding","OR6C2"
"46717","ENSG00000179698","protein_coding","WDR97"
"46718","ENSG00000179709","protein_coding","NLRP8"
"46719","ENSG00000179715","protein_coding","PCED1B"
"46720","ENSG00000179750","protein_coding","APOBEC3B"
"46721","ENSG00000179751","protein_coding","SYCN"
"46722","ENSG00000179761","protein_coding","PIPOX"
"46723","ENSG00000179772","protein_coding","FOXS1"
"46724","ENSG00000179774","protein_coding","ATOH7"
"46725","ENSG00000179776","protein_coding","CDH5"
"46726","ENSG00000179796","protein_coding","LRRC3B"
"46727","ENSG00000179813","protein_coding","FAM216B"
"46728","ENSG00000179817","protein_coding","MRGPRX4"
"46729","ENSG00000179820","protein_coding","MYADM"
"46730","ENSG00000179826","protein_coding","MRGPRX3"
"46731","ENSG00000179832","protein_coding","MROH1"
"46732","ENSG00000179833","protein_coding","SERTAD2"
"46733","ENSG00000179841","protein_coding","AKAP5"
"46734","ENSG00000179846","protein_coding","NKPD1"
"46735","ENSG00000179855","protein_coding","GIPC3"
"46736","ENSG00000179859","protein_coding","RNF227"
"46737","ENSG00000179862","protein_coding","CITED4"
"46738","ENSG00000179869","protein_coding","ABCA13"
"46739","ENSG00000179873","protein_coding","NLRP11"
"46740","ENSG00000179886","protein_coding","TIGD5"
"46741","ENSG00000179889","protein_coding","PDXDC1"
"46742","ENSG00000179902","protein_coding","CFAP276"
"46743","ENSG00000179909","protein_coding","ZNF154"
"46744","ENSG00000179912","protein_coding","R3HDM2"
"46745","ENSG00000179913","protein_coding","B3GNT3"
"46746","ENSG00000179914","protein_coding","ITLN1"
"46747","ENSG00000179915","protein_coding","NRXN1"
"46748","ENSG00000179918","protein_coding","SEPHS2"
"46749","ENSG00000179919","protein_coding","OR10A7"
"46750","ENSG00000179921","protein_coding","GPBAR1"
"46751","ENSG00000179922","protein_coding","ZNF784"
"46752","ENSG00000179930","protein_coding","ZNF648"
"46753","ENSG00000179933","protein_coding","C14orf119"
"46754","ENSG00000179934","protein_coding","CCR8"
"46755","ENSG00000179938","protein_coding","GOLGA8J"
"46756","ENSG00000179941","protein_coding","BBS10"
"46757","ENSG00000179943","protein_coding","FIZ1"
"46758","ENSG00000179950","protein_coding","PUF60"
"46759","ENSG00000179954","protein_coding","SSC5D"
"46760","ENSG00000179958","protein_coding","DCTPP1"
"46761","ENSG00000179965","protein_coding","ZNF771"
"46762","ENSG00000179981","protein_coding","TSHZ1"
"46763","ENSG00000179988","protein_coding","PSTK"
"46764","ENSG00000180008","protein_coding","SOCS4"
"46765","ENSG00000180011","protein_coding","ZADH2"
"46766","ENSG00000180016","protein_coding","OR1E1"
"46767","ENSG00000180035","protein_coding","ZNF48"
"46768","ENSG00000180042","protein_coding","OR1R1P"
"46769","ENSG00000180043","protein_coding","FAM71E2"
"46770","ENSG00000180044","protein_coding","C3orf80"
"46771","ENSG00000180053","protein_coding","NKX2-6"
"46772","ENSG00000180061","protein_coding","TMEM150B"
"46773","ENSG00000180071","protein_coding","ANKRD18A"
"46774","ENSG00000180083","protein_coding","WFDC11"
"46775","ENSG00000180089","protein_coding","TMEM86B"
"46776","ENSG00000180090","protein_coding","OR3A1"
"46777","ENSG00000180096","protein_coding","SEPTIN1"
"46778","ENSG00000180098","protein_coding","TRNAU1AP"
"46779","ENSG00000180104","protein_coding","EXOC3"
"46780","ENSG00000180113","protein_coding","TDRD6"
"46781","ENSG00000180116","protein_coding","C12orf40"
"46782","ENSG00000180138","protein_coding","CSNK1A1L"
"46783","ENSG00000180155","protein_coding","LYNX1"
"46784","ENSG00000180176","protein_coding","TH"
"46785","ENSG00000180182","protein_coding","MED14"
"46786","ENSG00000180185","protein_coding","FAHD1"
"46787","ENSG00000180190","protein_coding","TDRP"
"46788","ENSG00000180198","protein_coding","RCC1"
"46789","ENSG00000180205","protein_coding","WFDC9"
"46790","ENSG00000180209","protein_coding","MYLPF"
"46791","ENSG00000180210","protein_coding","F2"
"46792","ENSG00000180219","protein_coding","FAM71C"
"46793","ENSG00000180228","protein_coding","PRKRA"
"46794","ENSG00000180233","protein_coding","ZNRF2"
"46795","ENSG00000180245","protein_coding","RRH"
"46796","ENSG00000180251","protein_coding","SLC9A4"
"46797","ENSG00000180257","protein_coding","ZNF816"
"46798","ENSG00000180263","protein_coding","FGD6"
"46799","ENSG00000180264","protein_coding","ADGRD2"
